coût total employeur,salaire brut,rémunération avant impôt,rémunération après impôt,cout marginal employeur,net apres impots marginal,tx prelevement marginal,tx prelevement total,revenu net imposable
2650.068808222809,2194.906621453448,1715.542594275996,1680.0,28.04084433101025,10.0,0.64,0.3660542423612366,18527.860018180756
2678.024856627968,2209.7541331725783,1727.29584743408,1690.0,27.95604840515898,10.0,0.64,0.36893793000438757,18654.795152288065
2705.8947030248405,2224.60136415389,1739.0488783608089,1700.0,27.869846396872617,10.0,0.64,0.37174206685773103,18781.727886296736
2733.9008925010203,2239.450837968924,1750.8036847091053,1710.0,28.00618947617977,10.0,0.64,0.3745201453893173,18908.679794858337
2761.811907880378,2254.2975251018515,1762.5562851268128,1720.0,27.91101537935765,10.0,0.64,0.3772204625079476,19035.607879369578
2789.8562893467415,2269.1464366381642,1774.3106463766792,1730.0,28.044381466363575,10.0,0.64,0.37989631006044766,19162.554980868135
2817.7995829008396,2283.992606208235,1786.0628370929232,1740.0,27.94329355409809,10.0,0.64,0.38249698346227556,19289.47864060357
2846.050220505887,2298.9849344368863,1797.9307266379033,1750.0,28.25063760504736,10.0,0.65,0.38511270005797515,19417.651847689354
2873.4524617577845,2313.5600812072585,1809.4683763834628,1760.0,27.40224125189752,10.0,0.64,0.3874962936565497,19542.2584649414
2901.5448579792837,2328.4082048379746,1821.2221139292287,1770.0,28.092396221499257,10.0,0.64,0.3899801657392872,19669.19883043567
2929.5237846481123,2343.253213156671,1832.9733854017877,1780.0,27.978926668828535,10.0,0.64,0.39239275732166723,19796.11256233931
